,image_path_rel,capture_id,capture_date_local,capture_time_local,label
617,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H01/H01_R1/S1_H01_R1_PICT2123.JPG,SER_S1#H01#1#709,2010-09-16,04:13:22,49
618,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/D04/D04_R6/S1_D04_R6_PICT0845.JPG,SER_S1#D04#6#283,2010-10-11,09:24:52,18
619,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C04/C04_R1/S10_C04_R1_IMAG3550.JPG,SER_S10#C04#1#1834,2015-03-11,10:46:56,49
620,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/D06/D06_R2/S1_D06_R2_PICT0398.JPG,SER_S1#D06#2#134,2010-08-09,12:54:32,15
621,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/G01/G01_R2/S10_G01_R2_IMAG0375.JPG,SER_S10#G01#2#184,2015-04-06,19:02:17,23
622,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C04/C04_R1/S10_C04_R1_IMAG4227.JPG,SER_S10#C04#1#2181,2015-03-15,13:04:16,48
623,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E06/E06_R1/S10_E06_R1_IMAG1876.JPG,SER_S10#E06#1#657,2015-02-12,10:33:00,34
624,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R1/S10_C13_R1_IMAG2195.JPG,SER_S10#C13#1#771,2015-03-02,12:47:04,48
625,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E03/E03_R2/S10_E03_R2_IMAG1140.JPG,SER_S10#E03#2#598,2015-04-25,03:20:42,23
626,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/I07/I07_R1/S1_I07_R1_PICT1603.JPG,SER_S1#I07#1#536,2010-09-19,08:02:58,14
627,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J03/J03_R1/S1_J03_R1_PICT2149.JPG,SER_S1#J03#1#69,2010-09-23,23:07:02,15
628,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J05/J05_R4/S1_J05_R4_PICT0584.JPG,SER_S1#J05#4#196,2010-10-24,08:53:28,15
629,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R1/S10_I05_R1_IMAG2535.JPG,SER_S10#I05#1#874,2015-03-06,12:08:07,48
630,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/D02/D02_R1/S10_D02_R1_IMAG0367.JPG,SER_S10#D02#1#146,2015-03-10,11:05:02,48
631,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R1/S10_I05_R1_IMAG0950.JPG,SER_S10#I05#1#333,2015-03-03,14:13:20,48
632,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/K09/K09_R1/S1_K09_R1_PICT4397.JPG,SER_S1#K09#1#768,2010-09-29,01:05:22,15
633,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B07/B07_R1/S10_B07_R1_IMAG0047.JPG,SER_S10#B07#1#17,2015-01-23,17:55:32,17
634,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/D04/D04_R6/S1_D04_R6_PICT0509.JPG,SER_S1#D04#6#171,2010-09-14,07:58:40,18
635,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E08/E08_R2/S1_E08_R2_PICT1481.JPG,SER_S1#E08#2#495,2010-08-17,12:33:02,15
636,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/R11/R11_R1/S1_R11_R1_PICT0092.JPG,SER_S1#R11#1#32,2010-09-23,12:55:30,15
637,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/Q11/Q11_R2/S1_Q11_R2_PICT0452.JPG,SER_S1#Q11#2#152,2010-11-04,13:42:44,15
638,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H07/H07_R1/S1_H07_R1_PICT0502.JPG,SER_S1#H07#1#502,2010-09-05,12:39:34,15
639,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/I09/I09_R1/S1_I09_R1_PICT0077.JPG,SER_S1#I09#1#29,2010-09-13,17:59:12,14
640,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H06/H06_R4/S1_H06_R4_PICT0866.JPG,SER_S1#H06#4#290,2010-09-09,09:24:08,23
641,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E08/E08_R2/S1_E08_R2_PICT0089.JPG,SER_S1#E08#2#31,2010-08-09,13:04:18,14
642,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H01/H01_R1/S1_H01_R1_PICT2627.JPG,SER_S1#H01#1#877,2010-09-25,13:02:06,15
643,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E05/E05_R4/S1_E05_R4_PICT0119.JPG,SER_S1#E05#4#41,2010-08-21,10:43:38,15
644,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/K09/K09_R1/S1_K09_R1_PICT6023.JPG,SER_S1#K09#1#1310,2010-10-20,02:04:18,15
645,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E03/E03_R6/S1_E03_R6_PICT0485.JPG,SER_S1#E03#6#163,2010-10-21,06:13:58,15
646,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R2/S10_C13_R2_IMAG1072.JPG,SER_S10#C13#2#412,2015-04-06,12:01:26,17
647,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J03/J03_R1/S1_J03_R1_PICT2785.JPG,SER_S1#J03#1#281,2010-11-01,18:44:30,14
648,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F06/F06_R1/S10_F06_R1_IMAG0521.JPG,SER_S10#F06#1#206,2015-03-04,11:14:13,49
649,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/D04/D04_R6/S1_D04_R6_PICT0695.JPG,SER_S1#D04#6#233,2010-09-29,16:12:40,49
650,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H07/H07_R1/S10_H07_R1_IMAG1040.JPG,SER_S10#H07#1#355,2015-03-04,19:02:16,48
651,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/D04/D04_R4/S1_D04_R4_PICT0123.JPG,SER_S1#D04#4#7,2010-08-08,21:15:00,13
652,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E02/E02_R1/S10_E02_R1_IMAG0362.JPG,SER_S10#E02#1#134,2014-12-07,10:27:37,18
653,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E02/E02_R1/S10_E02_R1_IMAG0704.JPG,SER_S10#E02#1#276,2014-12-16,12:48:43,49
654,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H03/H03_R2/S1_H03_R2_PICT0104.JPG,SER_S1#H03#2#36,2010-10-21,04:31:36,17
655,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/P07/P07_R1/S1_P07_R1_PICT0074.JPG,SER_S1#P07#1#26,2010-09-05,11:28:34,15
656,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F06/F06_R1/S10_F06_R1_IMAG0134.JPG,SER_S10#F06#1#77,2015-03-03,11:42:17,48
657,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B03/B03_R1/S10_B03_R1_IMAG1230.JPG,SER_S10#B03#1#488,2015-03-14,14:04:41,48
658,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B04/B04_R2/S10_B04_R2_IMAG0227.JPG,SER_S10#B04#2#120,2015-04-21,08:18:17,25
659,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/F05/F05_R2/S1_F05_R2_PICT3004.JPG,SER_S1#F05#2#1002,2010-10-25,12:22:14,15
660,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C02/C02_R1/S10_C02_R1_IMAG0345.JPG,SER_S10#C02#1#119,2015-02-11,15:09:06,25
661,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R1/S10_I05_R1_IMAG0572.JPG,SER_S10#I05#1#207,2015-03-03,10:48:06,48
662,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I06/I06_R1/S10_I06_R1_IMAG0634.JPG,SER_S10#I06#1#233,2015-02-27,12:28:50,13
663,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E04/E04_R1/S10_E04_R1_IMAG0322.JPG,SER_S10#E04#1#136,2015-02-22,12:10:13,48
664,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E02/E02_R1/S10_E02_R1_IMAG2171.JPG,SER_S10#E02#1#797,2015-01-21,10:16:22,25
665,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J08/J08_R1/S1_J08_R1_PICT0241.JPG,SER_S1#J08#1#80,2010-09-27,12:52:30,45
666,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H07/H07_R1/S1_H07_R1_PICT0051.JPG,SER_S1#H07#1#51,2010-07-20,16:33:36,15
667,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E03/E03_R1/S10_E03_R1_IMAG0866.JPG,SER_S10#E03#1#430,2015-02-06,02:44:53,25
668,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/F12/F12_R1/S1_F12_R1_PICT0806.JPG,SER_S1#F12#1#270,2010-09-30,10:40:04,13
669,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/T11/T11_R1/S1_T11_R1_PICT0674.JPG,SER_S1#T11#1#226,2010-10-14,13:12:42,34
670,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I03/I03_R3/S10_I03_R3_IMAG0685.JPG,SER_S10#I03#3#241,2015-05-11,11:21:12,48
671,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F10/F10_R1/S10_F10_R1_IMAG4003.JPG,SER_S10#F10#1#1366,2015-03-28,13:02:28,15
672,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E04/E04_R2/S10_E04_R2_IMAG0473.JPG,SER_S10#E04#2#183,2015-05-04,10:13:20,25
673,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B13/B13_R1/S10_B13_R1_IMAG2360.JPG,SER_S10#B13#1#824,2015-03-02,18:50:05,48
674,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H13/H13_R2/S10_H13_R2_IMAG0835.JPG,SER_S10#H13#2#320,2015-06-24,01:42:07,13
675,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C03/C03_R2/S10_C03_R2_IMAG0604.JPG,SER_S10#C03#2#376,2015-04-12,15:11:11,13
676,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E05/E05_R1/S1_E05_R1_PICT0071.JPG,SER_S1#E05#1#71,2010-07-24,13:47:50,15
677,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/B05/B05_R3/S1_B05_R3_PICT0224.JPG,SER_S1#B05#3#76,2010-09-18,07:24:30,15
678,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B13/B13_R1/S10_B13_R1_IMAG2442.JPG,SER_S10#B13#1#856,2015-03-03,08:49:36,48
679,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/I05/I05_R2/S1_I05_R2_PICT0130.JPG,SER_S1#I05#2#44,2010-09-09,12:00:48,15
680,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I03/I03_R2/S10_I03_R2_IMAG0091.JPG,SER_S10#I03#2#31,2015-03-28,11:02:23,48
681,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/D06/D06_R2/S1_D06_R2_PICT0650.JPG,SER_S1#D06#2#218,2010-08-10,12:48:48,15
682,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B13/B13_R2/S10_B13_R2_IMAG0200.JPG,SER_S10#B13#2#68,2015-03-24,18:17:07,4
683,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E03/E03_R2/S10_E03_R2_IMAG0699.JPG,SER_S10#E03#2#371,2015-03-09,21:39:00,48
684,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B03/B03_R1/S10_B03_R1_IMAG1281.JPG,SER_S10#B03#1#505,2015-03-14,15:11:47,48
685,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I07/I07_R1/S10_I07_R1_IMAG0114.JPG,SER_S10#I07#1#43,2015-02-17,12:49:11,4
686,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I06/I06_R1/S10_I06_R1_IMAG1299.JPG,SER_S10#I06#1#468,2015-03-03,12:30:55,48
687,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R2/S10_H02_R2_IMAG2063.JPG,SER_S10#H02#2#1041,2015-03-09,08:25:43,48
688,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/I03/I03_R1/S1_I03_R1_PICT1217.JPG,SER_S1#I03#1#407,2010-09-13,07:55:56,15
689,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R1/S10_C13_R1_IMAG3360.JPG,SER_S10#C13#1#1178,2015-03-03,11:41:06,48
690,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I02/I02_R2/S10_I02_R2_IMAG0017.JPG,SER_S10#I02#2#7,2015-02-15,00:24:55,13
691,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J06/J06_R3/S1_J06_R3_PICT1635.JPG,SER_S1#J06#3#546,2010-10-18,18:06:18,14
692,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R1/S10_I05_R1_IMAG2799.JPG,SER_S10#I05#1#962,2015-03-06,14:37:40,48
693,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F10/F10_R1/S10_F10_R1_IMAG0588.JPG,SER_S10#F10#1#223,2015-03-05,13:19:05,48
694,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E02/E02_R5/S1_E02_R5_PICT0316.JPG,SER_S1#E02#5#107,2010-11-02,07:14:42,17
695,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F10/F10_R1/S10_F10_R1_IMAG0049.JPG,SER_S10#F10#1#18,2015-02-03,10:48:16,18
696,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H02/H02_R1/S1_H02_R1_PICT0938.JPG,SER_S1#H02#1#314,2010-09-30,08:40:36,45
697,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C08/C08_R2/S10_C08_R2_IMAG0108.JPG,SER_S10#C08#2#39,2015-04-07,17:50:36,48
698,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I04/I04_R1/S10_I04_R1_IMAG0624.JPG,SER_S10#I04#1#351,2015-03-06,23:57:14,48
699,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H07/H07_R1/S1_H07_R1_PICT0282.JPG,SER_S1#H07#1#282,2010-08-15,15:21:26,48
700,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/N04/N04_R1/S1_N04_R1_PICT1253.JPG,SER_S1#N04#1#419,2010-09-22,16:35:52,49
701,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R2/S10_H02_R2_IMAG1468.JPG,SER_S10#H02#2#772,2015-03-07,08:01:15,48
702,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I07/I07_R1/S10_I07_R1_IMAG0295.JPG,SER_S10#I07#1#122,2015-03-03,13:48:13,48
703,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F06/F06_R1/S10_F06_R1_IMAG0182.JPG,SER_S10#F06#1#93,2015-03-03,12:13:23,48
704,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C01/C01_R1/S10_C01_R1_IMAG2731.JPG,SER_S10#C01#1#1087,2015-03-15,08:51:45,48
705,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I11/I11_R1/S10_I11_R1_IMAG0192.JPG,SER_S10#I11#1#192,2015-02-13,20:54:07,13
706,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E08/E08_R2/S1_E08_R2_PICT1571.JPG,SER_S1#E08#2#525,2010-08-17,13:34:08,14
707,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H07/H07_R1/S10_H07_R1_IMAG0303.JPG,SER_S10#H07#1#108,2015-03-03,10:52:16,49
708,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/R12/R12_R1/S1_R12_R1_PICT0242.JPG,SER_S1#R12#1#82,2010-10-01,18:57:20,15
709,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R1/S10_I05_R1_IMAG2089.JPG,SER_S10#I05#1#714,2015-03-05,16:31:08,48
710,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E09/E09_R2/S1_E09_R2_PICT0578.JPG,SER_S1#E09#2#194,2010-08-18,12:50:24,15
711,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/K09/K09_R1/S1_K09_R1_PICT3590.JPG,SER_S1#K09#1#499,2010-09-21,21:14:32,15
712,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/D05/D05_R3/S1_D05_R3_PICT0050.JPG,SER_S1#D05#3#18,2010-08-05,12:46:50,15
713,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E03/E03_R2/S10_E03_R2_IMAG0712.JPG,SER_S10#E03#2#384,2015-03-09,22:17:21,48
714,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C04/C04_R1/S10_C04_R1_IMAG5204.JPG,SER_S10#C04#1#2672,2015-03-18,10:25:05,49
715,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/D03/D03_R1/S10_D03_R1_IMAG1466.JPG,SER_S10#D03#1#530,2015-03-12,11:12:19,49
716,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R2/S10_H02_R2_IMAG1723.JPG,SER_S10#H02#2#857,2015-03-07,19:02:58,48
717,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J12/J12_R1/S1_J12_R1_PICT0755.JPG,SER_S1#J12#1#253,2010-09-28,12:40:56,18
718,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R1/S10_H02_R1_IMAG0518.JPG,SER_S10#H02#1#204,2014-12-13,16:42:54,4
719,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B03/B03_R2/S10_B03_R2_IMAG0016.JPG,SER_S10#B03#2#7,2015-03-20,11:06:10,48
720,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/K09/K09_R1/S1_K09_R1_PICT6131.JPG,SER_S1#K09#1#1346,2010-10-22,23:42:20,15
721,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E06/E06_R4/S1_E06_R4_PICT1292.JPG,SER_S1#E06#4#432,2010-10-07,12:50:20,15
722,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/R12/R12_R2/S1_R12_R2_PICT1973.JPG,SER_S1#R12#2#659,2010-11-08,06:06:18,15
723,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E05/E05_R1/S1_E05_R1_PICT0066.JPG,SER_S1#E05#1#66,2010-07-24,13:31:14,15
724,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/P07/P07_R1/S1_P07_R1_PICT0830.JPG,SER_S1#P07#1#278,2010-10-13,12:09:38,4
725,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/C05/C05_R3/S1_C05_R3_PICT0959.JPG,SER_S1#C05#3#321,2010-08-24,13:11:22,15
726,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H05/H05_R2/S1_H05_R2_PICT0871.JPG,SER_S1#H05#2#291,2010-10-03,02:27:58,15
727,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F03/F03_R1/S10_F03_R1_IMAG2198.JPG,SER_S10#F03#1#778,2014-12-18,19:23:56,49
728,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C02/C02_R1/S10_C02_R1_IMAG0604.JPG,SER_S10#C02#1#220,2015-03-09,23:38:06,49
729,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F06/F06_R1/S10_F06_R1_IMAG0542.JPG,SER_S10#F06#1#213,2015-03-04,11:23:46,49
