,path,label_numeric,count_class
1061,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1062.png,6,
1062,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1063.png,6,
1063,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1064.png,6,
1064,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1065.png,6,
1065,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1066.png,6,
1066,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1067.png,6,
1067,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1068.png,6,
1068,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1069.png,6,
1069,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1070.png,6,
1070,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1071.png,6,
1071,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1072.png,6,
1072,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1073.png,6,
1073,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1074.png,6,
1074,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1075.png,6,
1075,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1076.png,6,
1076,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1077.png,6,
1077,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1078.png,6,
1078,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1079.png,6,
1079,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1080.png,6,
1080,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1081.png,6,
1081,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1082.png,7,
1082,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1083.png,7,
1083,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1084.png,7,
1084,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1085.png,7,
1085,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1086.png,7,
1086,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1087.png,7,
1087,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1088.png,7,
1088,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1089.png,7,
1089,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1090.png,7,
1090,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1091.png,7,
1091,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1092.png,7,
1092,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1093.png,7,
1093,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1094.png,7,
1094,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1095.png,7,
1095,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1096.png,7,
1096,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1097.png,7,
1097,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1098.png,7,
1098,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1099.png,7,
1099,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1100.png,7,
1100,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1101.png,7,
1101,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1102.png,7,
1102,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1103.png,7,
1103,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1104.png,7,
1104,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1105.png,7,
1105,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1106.png,7,
1106,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1107.png,7,
1107,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1108.png,7,
1108,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1109.png,7,
1109,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1110.png,7,
1110,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1111.png,7,
1111,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1112.png,7,
1112,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1113.png,7,
1113,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1114.png,7,
1114,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1115.png,7,
1115,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1116.png,7,
1116,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1117.png,7,
1117,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1118.png,7,
1118,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1119.png,7,
1119,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1120.png,7,
1120,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1121.png,7,
1121,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1122.png,7,
1122,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1123.png,7,
1123,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1124.png,7,
1124,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1125.png,7,
1125,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1126.png,7,
1126,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1127.png,7,
1127,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1128.png,7,
1128,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1129.png,7,
1129,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1130.png,7,
1130,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1131.png,7,
1131,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1132.png,7,
1132,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1133.png,7,
1133,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1134.png,7,
1134,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1135.png,7,
1135,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1136.png,7,
1136,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1137.png,7,
1137,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1138.png,7,
1138,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1139.png,7,
1139,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1140.png,7,
1140,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1141.png,7,
1141,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1142.png,7,
1142,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1143.png,7,
1143,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1144.png,7,
1144,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1145.png,7,
1145,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1146.png,7,
1146,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1147.png,7,
1147,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1148.png,7,
1148,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1149.png,7,
1149,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1150.png,7,
1150,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1151.png,7,
1151,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1152.png,7,
1152,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1153.png,7,
1153,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1154.png,7,
1154,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1155.png,7,
1155,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1156.png,7,
1156,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1157.png,7,
1157,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1158.png,7,
1158,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1159.png,7,
1159,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1160.png,7,
1160,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1161.png,7,
1161,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1162.png,7,
1162,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1163.png,7,
1163,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1164.png,7,
1164,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1165.png,7,
1165,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1166.png,7,
1166,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1167.png,7,
1167,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1168.png,7,
1168,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1169.png,7,
1169,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1170.png,7,
1170,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1171.png,7,
1171,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1172.png,7,
1172,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1173.png,7,
1173,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1174.png,7,
1174,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1175.png,7,
1175,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1176.png,7,
1176,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1177.png,7,
1177,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1178.png,7,
1178,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1179.png,7,
1179,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1180.png,7,
1180,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1181.png,7,
1181,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1182.png,7,
1182,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1183.png,7,
1183,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1184.png,7,
1184,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1185.png,7,
1185,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1186.png,7,
1186,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1187.png,7,
1187,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1188.png,7,
1188,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1189.png,7,
1189,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1190.png,7,
1190,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1191.png,7,
1191,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1192.png,7,
1192,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1193.png,7,
1193,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1194.png,7,
1194,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1195.png,7,
1195,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1196.png,7,
1196,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1197.png,7,
1197,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1198.png,7,
1198,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1199.png,7,
1199,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1200.png,7,
1200,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1201.png,7,
1201,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1202.png,7,
1202,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1203.png,7,
1203,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1204.png,7,
1204,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1205.png,7,
1205,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1206.png,7,
1206,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1207.png,7,
1207,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1208.png,7,
1208,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1209.png,7,
1209,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1210.png,7,
1210,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1211.png,7,
1211,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1212.png,7,
1212,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1213.png,7,
1213,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1214.png,7,
1214,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1215.png,7,
1215,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1216.png,7,
1216,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1217.png,7,
1217,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1218.png,7,
1218,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1219.png,7,
1219,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1220.png,7,
1220,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1221.png,7,
1221,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1222.png,7,
1222,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1223.png,7,
1223,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1224.png,7,
1224,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1225.png,7,
1225,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1226.png,7,
1226,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1227.png,7,
1227,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1228.png,7,
1228,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1229.png,7,
1229,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1230.png,7,
1230,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1231.png,7,
1231,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1232.png,7,
1232,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1233.png,7,
1233,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1234.png,7,
1234,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1235.png,7,
1235,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1236.png,7,
1236,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1237.png,7,
1237,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1238.png,7,
1238,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1239.png,7,
1239,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1240.png,7,
1240,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1241.png,7,
1241,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1242.png,8,
1242,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1243.png,8,
1243,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1244.png,8,
1244,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1245.png,8,
1245,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1246.png,8,
1246,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1247.png,8,
1247,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1248.png,8,
1248,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1249.png,8,
1249,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1250.png,8,
1250,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1251.png,8,
1251,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1252.png,8,
1252,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1253.png,8,
1253,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1254.png,8,
1254,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1255.png,8,
1255,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1256.png,8,
1256,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1257.png,8,
1257,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1258.png,8,
1258,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1259.png,8,
1259,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1260.png,8,
1260,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1261.png,8,
1261,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1262.png,8,
1262,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1263.png,8,
1263,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1264.png,8,
1264,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1265.png,8,
1265,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1266.png,8,
1266,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1267.png,8,
1267,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1268.png,8,
1268,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1269.png,8,
1269,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1270.png,8,
1270,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1271.png,8,
1271,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1272.png,8,
1272,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1273.png,8,
1273,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1274.png,8,
1274,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1275.png,8,
1275,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1276.png,8,
1276,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1277.png,8,
1277,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1278.png,8,
1278,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1279.png,8,
1279,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1280.png,8,
1280,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1281.png,8,
1281,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1282.png,8,
1282,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1283.png,8,
1283,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1284.png,8,
1284,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1285.png,8,
1285,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1286.png,8,
1286,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1287.png,8,
1287,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1288.png,8,
1288,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1289.png,8,
1289,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1290.png,8,
1290,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1291.png,8,
1291,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1292.png,8,
1292,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1293.png,8,
1293,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1294.png,8,
1294,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1295.png,8,
1295,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1296.png,8,
1296,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1297.png,8,
1297,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1298.png,8,
1298,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1299.png,8,
1299,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1300.png,8,
1300,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1301.png,8,
1301,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1302.png,8,
1302,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1303.png,8,
1303,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1304.png,8,
1304,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1305.png,8,
1305,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1306.png,8,
1306,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1307.png,8,
1307,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1308.png,8,
1308,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1309.png,8,
1309,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1310.png,8,
1310,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1311.png,8,
1311,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1312.png,8,
1312,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1313.png,8,
1313,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1314.png,8,
1314,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1315.png,8,
1315,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1316.png,8,
1316,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1317.png,8,
1317,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1318.png,8,
1318,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1319.png,8,
1319,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1320.png,8,
1320,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1321.png,8,
1321,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1322.png,8,
1322,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1323.png,8,
1323,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1324.png,8,
1324,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1325.png,8,
1325,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1326.png,8,
1326,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1327.png,8,
1327,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1328.png,8,
1328,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1329.png,8,
1329,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1330.png,8,
1330,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1331.png,8,
1331,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1332.png,8,
1332,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1333.png,8,
1333,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1334.png,8,
1334,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1335.png,8,
1335,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1336.png,8,
1336,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1337.png,8,
1337,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1338.png,8,
1338,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1339.png,8,
1339,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1340.png,8,
1340,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1341.png,8,
1341,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1342.png,8,
1342,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1343.png,8,
1343,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1344.png,8,
1344,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1345.png,8,
1345,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1346.png,8,
1346,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1347.png,8,
1347,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1348.png,8,
1348,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1349.png,8,
1349,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1350.png,8,
1350,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1351.png,8,
1351,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1352.png,8,
1352,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1353.png,8,
1353,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1354.png,8,
1354,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1355.png,8,
1355,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1356.png,8,
1356,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1357.png,8,
1357,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1358.png,8,
1358,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1359.png,8,
1359,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1360.png,8,
1360,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1361.png,8,
1361,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1362.png,8,
1362,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1363.png,8,
1363,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1364.png,8,
1364,/content/drive/MyDrive/PROJETO_ZOOMBEE/augmentation/imagem1365.png,8,
